-8.265	38.352	3.1878E-01	2
-8.269	38.364	3.4626E-01	2
-8.292	38.359	2.9952E-01	2
-8.315	38.354	2.9193E-01	2
-8.250	38.381	3.3408E-01	0
-8.273	38.376	3.2368E-01	2
-8.297	38.371	3.0822E-01	0
-8.319	38.366	2.7350E-01	2
-8.342	38.361	2.5245E-01	0
-8.365	38.356	2.4507E-01	2
-8.389	38.351	2.7125E-01	0
-8.254	38.393	3.5624E-01	2
-8.278	38.388	3.5052E-01	2
-8.301	38.383	4.3218E-01	2
-8.324	38.378	4.0530E-01	2
-8.347	38.373	2.7547E-01	2
-8.370	38.368	2.8928E-01	2
-8.393	38.363	2.7638E-01	1
-8.416	38.358	2.5143E-01	2
-8.439	38.353	2.5609E-01	1
-8.259	38.405	3.4419E-01	0
-8.282	38.400	3.0160E-01	2
-8.305	38.395	3.6771E-01	0
-8.328	38.390	3.9916E-01	2
-8.351	38.386	3.4312E-01	0
-8.374	38.381	2.7907E-01	2
-8.397	38.376	2.7665E-01	0
-8.420	38.371	2.3864E-01	2
-8.444	38.366	2.4287E-01	0
-8.468	38.361	2.7988E-01	2
-8.492	38.355	2.4722E-01	0
-8.515	38.350	2.4619E-01	2
-8.263	38.417	3.1153E-01	2
-8.286	38.412	3.1338E-01	2
-8.310	38.407	3.0200E-01	2
-8.333	38.403	3.6441E-01	2
-8.355	38.398	3.1798E-01	2
-8.378	38.393	3.0437E-01	2
-8.402	38.388	3.0305E-01	2
-8.425	38.383	3.0228E-01	2
-8.449	38.378	2.6403E-01	2
-8.473	38.373	2.4275E-01	2
-8.496	38.368	2.4604E-01	2
-8.520	38.363	2.5896E-01	2
-8.543	38.358	2.4390E-01	1
-8.567	38.353	1.9912E-01	2
-8.267	38.429	3.3743E-01	0
-8.291	38.425	2.9591E-01	2
-8.314	38.420	2.8003E-01	0
-8.337	38.415	2.2302E-01	2
-8.360	38.410	2.0718E-01	0
-8.383	38.405	2.4361E-01	2
-8.406	38.400	2.6718E-01	0
-8.430	38.395	3.1971E-01	2
-8.454	38.390	2.6532E-01	0
-8.477	38.385	2.5351E-01	2
-8.500	38.380	2.9889E-01	0
-8.524	38.375	2.7525E-01	2
-8.548	38.370	2.6188E-01	0
-8.571	38.365	2.0884E-01	2
-8.595	38.360	2.1648E-01	0
-8.619	38.355	1.9533E-01	2
-8.264	38.406	3.2010E-01	2
-8.287	38.401	3.0746E-01	2
-8.310	38.396	3.5886E-01	2
-8.333	38.391	3.9679E-01	2
-8.356	38.386	3.1137E-01	2
-8.379	38.381	2.7906E-01	2
-8.402	38.376	2.6482E-01	2
-8.425	38.371	2.3803E-01	2
-8.449	38.366	2.3748E-01	2
-8.473	38.360	2.8315E-01	2
-8.496	38.355	2.2997E-01	2
-8.268	38.418	3.2869E-01	0
-8.291	38.413	3.1607E-01	2
-8.315	38.408	3.2408E-01	0
-8.337	38.403	3.5303E-01	2
-8.360	38.398	3.1795E-01	0
-8.383	38.393	3.0523E-01	2
-8.407	38.388	3.0804E-01	0
-8.430	38.383	3.1686E-01	2
-8.454	38.378	2.5962E-01	0
-8.477	38.373	2.5367E-01	2
-8.501	38.367	2.5506E-01	0
-8.524	38.362	2.7049E-01	2
-8.548	38.357	2.4477E-01	0
-8.571	38.352	2.0243E-01	2
-8.272	38.430	3.2495E-01	1
-8.296	38.425	2.9655E-01	2
-8.319	38.420	2.5373E-01	2
-8.342	38.415	2.2966E-01	2
-8.365	38.410	2.0498E-01	2
-8.388	38.405	2.3592E-01	2
-8.411	38.400	2.7998E-01	2
-8.435	38.395	3.1156E-01	2
-8.458	38.390	2.4764E-01	1
-8.481	38.385	2.6157E-01	2
-8.504	38.380	2.8825E-01	2
-8.529	38.375	2.7075E-01	2
-8.552	38.369	2.4712E-01	1
-8.576	38.364	2.0280E-01	2
-8.599	38.359	2.2284E-01	0
-8.623	38.354	1.9465E-01	2
-8.254	38.448	2.9480E-01	2
-8.277	38.443	3.3269E-01	0
-8.300	38.438	3.0571E-01	2
-8.323	38.433	3.3553E-01	0
-8.346	38.428	3.1349E-01	2
-8.369	38.423	1.9467E-01	0
-8.392	38.418	2.1642E-01	2
-8.416	38.412	2.9444E-01	0
-8.439	38.407	3.9334E-01	2
-8.462	38.402	3.7157E-01	0
-8.485	38.397	3.0108E-01	2
-8.509	38.392	2.6958E-01	0
-8.533	38.387	2.4432E-01	2
-8.556	38.382	2.1429E-01	0
-8.580	38.377	2.1724E-01	2
-8.604	38.371	2.3274E-01	0
-8.628	38.366	2.0736E-01	2
-8.651	38.361	2.1363E-01	0
-8.675	38.356	2.6054E-01	2
-8.700	38.350	2.7288E-01	0
-8.258	38.460	3.8022E-01	2
-8.281	38.455	3.3996E-01	2
-8.304	38.450	3.2987E-01	2
-8.327	38.445	3.1930E-01	2
-8.350	38.440	2.7572E-01	2
-8.373	38.435	2.0176E-01	2
-8.397	38.430	2.5743E-01	2
-8.420	38.425	3.6583E-01	2
-8.443	38.420	4.1215E-01	2
-8.466	38.415	3.5995E-01	2
-8.490	38.410	3.1365E-01	2
-8.514	38.404	2.6005E-01	1
-8.537	38.399	2.1374E-01	2
-8.561	38.394	2.2771E-01	1
-8.585	38.389	2.3209E-01	2
-8.608	38.384	2.3184E-01	0
-8.632	38.379	2.2248E-01	2
-8.656	38.373	2.7107E-01	0
-8.680	38.368	2.8819E-01	2
-8.704	38.363	2.6480E-01	0
-8.729	38.357	2.3086E-01	2
-8.753	38.352	2.1414E-01	0
-8.262	38.472	3.0528E-01	2
-8.285	38.467	3.1636E-01	0
-8.308	38.462	3.3162E-01	2
-8.331	38.457	3.2161E-01	0
-8.354	38.452	2.1951E-01	2
-8.378	38.447	2.9861E-01	0
-8.401	38.442	3.5642E-01	2
-8.424	38.437	3.9431E-01	0
-8.448	38.432	3.8785E-01	2
-8.471	38.427	3.3061E-01	0
-8.494	38.422	2.6659E-01	2
-8.518	38.417	2.4145E-01	0
-8.542	38.412	1.7138E-01	2
-8.566	38.406	1.8372E-01	0
-8.589	38.401	2.4073E-01	2
-8.613	38.396	2.8241E-01	0
-8.637	38.391	2.5837E-01	2
-8.661	38.386	2.4819E-01	0
-8.685	38.380	2.2086E-01	2
-8.709	38.375	2.0114E-01	0
-8.733	38.370	2.1387E-01	2
-8.758	38.364	2.0250E-01	0
-8.782	38.359	1.7858E-01	2
-8.807	38.354	3.7472E-02	0
-8.267	38.484	3.3994E-01	2
