38.352	-8.265	9.9548E-02	2
38.364	-8.269	1.0351E-01	2
38.359	-8.292	1.0345E-01	2
38.354	-8.315	1.0065E-01	2
38.381	-8.250	1.0322E-01	0
38.376	-8.273	1.0268E-01	2
38.371	-8.297	1.0165E-01	0
38.366	-8.319	1.0062E-01	2
38.361	-8.342	1.0048E-01	0
38.356	-8.365	1.0091E-01	2
38.351	-8.389	1.0196E-01	0
38.393	-8.254	1.0301E-01	2
38.388	-8.278	1.0216E-01	2
38.383	-8.301	1.0034E-01	2
38.378	-8.324	9.8953E-02	2
38.373	-8.347	1.0076E-01	2
38.368	-8.370	1.0609E-01	2
38.363	-8.393	1.0816E-01	1
38.358	-8.416	1.0713E-01	2
38.353	-8.439	1.0862E-01	1
38.405	-8.259	9.8424E-02	0
38.400	-8.282	1.0381E-01	2
38.395	-8.305	1.0513E-01	0
38.390	-8.328	1.0224E-01	2
38.386	-8.351	1.0329E-01	0
38.381	-8.374	1.0575E-01	2
38.376	-8.397	1.0658E-01	0
38.371	-8.420	1.0338E-01	2
38.366	-8.444	1.0050E-01	0
38.361	-8.468	1.0309E-01	2
38.355	-8.492	1.1254E-01	0
38.350	-8.515	1.0709E-01	2
38.417	-8.263	9.7110E-02	2
38.412	-8.286	1.0059E-01	2
38.407	-8.310	1.0602E-01	2
38.403	-8.333	1.0044E-01	2
38.398	-8.355	9.9804E-02	2
38.393	-8.378	1.0081E-01	2
38.388	-8.402	1.0009E-01	2
38.383	-8.425	1.0039E-01	2
38.378	-8.449	1.0352E-01	2
38.373	-8.473	1.0801E-01	2
38.368	-8.496	1.1874E-01	2
38.363	-8.520	1.1457E-01	2
38.358	-8.543	1.1204E-01	1
38.353	-8.567	1.1344E-01	2
38.429	-8.267	9.6943E-02	0
38.425	-8.291	9.7506E-02	2
38.420	-8.314	1.0086E-01	0
38.415	-8.337	9.9385E-02	2
38.410	-8.360	9.8667E-02	0
38.405	-8.383	9.8478E-02	2
38.400	-8.406	9.9173E-02	0
38.395	-8.430	1.0531E-01	2
38.390	-8.454	1.0906E-01	0
38.385	-8.477	1.0648E-01	2
38.380	-8.500	1.1526E-01	0
38.375	-8.524	1.2215E-01	2
38.370	-8.548	1.1904E-01	0
38.365	-8.571	1.1876E-01	2
38.360	-8.595	1.2325E-01	0
38.355	-8.619	1.1988E-01	2
38.406	-8.264	9.8734E-02	2
38.401	-8.287	1.0434E-01	2
38.396	-8.310	1.0407E-01	2
38.391	-8.333	1.0193E-01	2
38.386	-8.356	1.0285E-01	2
38.381	-8.379	1.0597E-01	2
38.376	-8.402	1.0477E-01	2
38.371	-8.425	1.0215E-01	2
38.366	-8.449	9.9744E-02	2
38.360	-8.473	1.0491E-01	2
38.355	-8.496	1.1139E-01	2
38.418	-8.268	9.6843E-02	0
38.413	-8.291	1.0059E-01	2
38.408	-8.315	1.0412E-01	0
38.403	-8.337	9.9197E-02	2
38.398	-8.360	9.9141E-02	0
38.393	-8.383	9.9926E-02	2
38.388	-8.407	9.9250E-02	0
38.383	-8.430	1.0048E-01	2
38.378	-8.454	1.0369E-01	0
38.373	-8.477	1.0859E-01	2
38.367	-8.501	1.1972E-01	0
38.362	-8.524	1.1157E-01	2
38.357	-8.548	1.1177E-01	0
38.352	-8.571	1.1393E-01	2
38.430	-8.272	9.6456E-02	1
38.425	-8.296	9.8480E-02	2
38.420	-8.319	9.9620E-02	2
38.415	-8.342	9.8324E-02	2
38.410	-8.365	9.7870E-02	2
38.405	-8.388	9.7107E-02	2
38.400	-8.411	9.9926E-02	2
38.395	-8.435	1.0589E-01	2
38.390	-8.458	1.0839E-01	1
38.385	-8.481	1.0599E-01	2
38.380	-8.504	1.1699E-01	2
38.375	-8.529	1.2095E-01	2
38.369	-8.552	1.1789E-01	1
38.364	-8.576	1.1788E-01	2
38.359	-8.599	1.2374E-01	0
38.354	-8.623	1.1780E-01	2
38.448	-8.254	9.7631E-02	2
38.443	-8.277	9.7087E-02	0
38.438	-8.300	9.8714E-02	2
38.433	-8.323	9.9101E-02	0
38.428	-8.346	9.7274E-02	2
38.423	-8.369	9.7086E-02	0
38.418	-8.392	9.8004E-02	2
38.412	-8.416	1.0564E-01	0
38.407	-8.439	1.0386E-01	2
38.402	-8.462	1.0385E-01	0
38.397	-8.485	1.0309E-01	2
38.392	-8.509	1.1590E-01	0
38.387	-8.533	1.1748E-01	2
38.382	-8.556	1.1843E-01	0
38.377	-8.580	1.2204E-01	2
38.371	-8.604	1.1973E-01	0
38.366	-8.628	1.2051E-01	2
38.361	-8.651	1.2169E-01	0
38.356	-8.675	1.3343E-01	2
38.350	-8.700	1.3549E-01	0
38.460	-8.258	9.8970E-02	2
38.455	-8.281	9.7808E-02	2
38.450	-8.304	9.8858E-02	2
38.445	-8.327	9.9688E-02	2
38.440	-8.350	9.6621E-02	2
