39.350	-8.291	5.20E-02	0
39.348	-8.280	4.40E-02	3
39.346	-8.268	4.70E-02	0
39.344	-8.257	5.10E-02	3
39.349	-8.351	4.40E-02	2
39.348	-8.339	4.10E-02	0
39.346	-8.328	4.60E-02	3
39.344	-8.316	5.00E-02	0
39.343	-8.305	4.60E-02	3
39.341	-8.294	4.00E-02	0
39.339	-8.282	4.50E-02	2
39.337	-8.271	4.90E-02	0
39.336	-8.259	4.60E-02	3
39.349	-8.410	4.70E-02	0
39.347	-8.399	5.30E-02	3
39.346	-8.387	5.60E-02	0
39.344	-8.376	5.00E-02	3
39.342	-8.364	4.20E-02	0
39.341	-8.353	4.50E-02	3
39.339	-8.341	4.40E-02	0
39.337	-8.330	4.80E-02	3
39.335	-8.319	4.70E-02	0
39.334	-8.307	5.10E-02	3
39.332	-8.296	4.80E-02	0
39.330	-8.284	4.70E-02	3
39.328	-8.273	4.40E-02	0
39.327	-8.261	4.40E-02	3
39.349	-8.469	6.30E-02	3
39.347	-8.458	7.20E-02	1
39.345	-8.447	5.00E-02	2
39.344	-8.435	4.70E-02	0
39.342	-8.424	4.70E-02	2
39.340	-8.412	5.20E-02	0
39.338	-8.401	5.70E-02	2
39.337	-8.389	5.70E-02	2
39.335	-8.378	4.80E-02	3
39.333	-8.366	5.80E-02	0
39.332	-8.355	6.00E-02	2
39.330	-8.344	5.40E-02	0
39.328	-8.332	5.20E-02	3
39.326	-8.321	5.10E-02	0
39.325	-8.309	5.20E-02	2
39.323	-8.298	6.20E-02	1
39.321	-8.286	5.80E-02	2
39.320	-8.275	5.80E-02	0
39.318	-8.264	4.70E-02	3
39.316	-8.252	4.10E-02	0
39.348	-8.529	1.07E-01	0
39.347	-8.517	1.08E-01	3
39.345	-8.506	1.11E-01	0
39.343	-8.494	1.05E-01	3
39.342	-8.483	8.80E-02	0
39.340	-8.472	5.90E-02	3
39.338	-8.460	4.50E-02	0
39.336	-8.449	4.30E-02	3
39.335	-8.437	3.90E-02	0
39.333	-8.426	4.00E-02	3
39.331	-8.414	4.40E-02	0
39.330	-8.403	5.10E-02	3
39.328	-8.392	5.60E-02	0
39.326	-8.380	5.30E-02	3
39.324	-8.369	5.70E-02	0
39.323	-8.357	5.20E-02	3
39.321	-8.346	4.20E-02	0
39.319	-8.334	4.60E-02	3
39.318	-8.323	5.20E-02	0
39.316	-8.312	5.70E-02	3
39.314	-8.300	5.30E-02	0
39.312	-8.289	5.70E-02	3
39.311	-8.277	5.80E-02	0
39.309	-8.266	5.00E-02	3
39.307	-8.254	4.80E-02	0
39.350	-8.599	6.20E-02	1
39.348	-8.588	6.30E-02	3
39.346	-8.577	8.80E-02	3
